wsi,msi,dataset,patch,level,x,y,size,tumor_ratio,blank_ratio,file
validation_data_15,1,val,validation_data_15_l2_94208_65536,2,94208,65536,256,1.0,0.0390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_94208_65536.tif
validation_data_15,1,val,validation_data_15_l2_94208_69632,2,94208,69632,256,1.0,0.025390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_94208_69632.tif
validation_data_15,1,val,validation_data_15_l2_94208_73728,2,94208,73728,256,0.9794158935546876,0.0244140625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_94208_73728.tif
validation_data_15,1,val,validation_data_15_l2_98304_8192,2,98304,8192,256,1.0,0.025390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_8192.tif
validation_data_15,1,val,validation_data_15_l2_98304_12288,2,98304,12288,256,1.0,0.0029296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_12288.tif
validation_data_15,1,val,validation_data_15_l2_98304_16384,2,98304,16384,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_16384.tif
validation_data_15,1,val,validation_data_15_l2_98304_20480,2,98304,20480,256,1.0,0.0185546875,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_20480.tif
validation_data_15,1,val,validation_data_15_l2_98304_24576,2,98304,24576,256,1.0,0.0068359375,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_24576.tif
validation_data_15,1,val,validation_data_15_l2_98304_28672,2,98304,28672,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_28672.tif
validation_data_15,1,val,validation_data_15_l2_98304_32768,2,98304,32768,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_32768.tif
validation_data_15,1,val,validation_data_15_l2_98304_36864,2,98304,36864,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_36864.tif
validation_data_15,1,val,validation_data_15_l2_98304_40960,2,98304,40960,256,1.0,0.0029296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_40960.tif
validation_data_15,1,val,validation_data_15_l2_98304_45056,2,98304,45056,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_45056.tif
validation_data_15,1,val,validation_data_15_l2_98304_49152,2,98304,49152,256,1.0,0.0185546875,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_49152.tif
validation_data_15,1,val,validation_data_15_l2_98304_53248,2,98304,53248,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_53248.tif
validation_data_15,1,val,validation_data_15_l2_98304_57344,2,98304,57344,256,1.0,0.01953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_57344.tif
validation_data_15,1,val,validation_data_15_l2_98304_61440,2,98304,61440,256,1.0,0.0302734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_61440.tif
validation_data_15,1,val,validation_data_15_l2_98304_65536,2,98304,65536,256,1.0,0.0029296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_65536.tif
validation_data_15,1,val,validation_data_15_l2_98304_69632,2,98304,69632,256,0.8695526123046875,0.025390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_98304_69632.tif
validation_data_15,1,val,validation_data_15_l2_102400_8192,2,102400,8192,256,1.0,0.0048828125,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_8192.tif
validation_data_15,1,val,validation_data_15_l2_102400_12288,2,102400,12288,256,1.0,0.0029296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_12288.tif
validation_data_15,1,val,validation_data_15_l2_102400_16384,2,102400,16384,256,1.0,0.0185546875,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_16384.tif
validation_data_15,1,val,validation_data_15_l2_102400_20480,2,102400,20480,256,1.0,0.03515625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_20480.tif
validation_data_15,1,val,validation_data_15_l2_102400_24576,2,102400,24576,256,1.0,0.0029296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_24576.tif
validation_data_15,1,val,validation_data_15_l2_102400_28672,2,102400,28672,256,1.0,0.0029296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_28672.tif
validation_data_15,1,val,validation_data_15_l2_102400_32768,2,102400,32768,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_32768.tif
validation_data_15,1,val,validation_data_15_l2_102400_36864,2,102400,36864,256,1.0,0.0107421875,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_36864.tif
validation_data_15,1,val,validation_data_15_l2_102400_40960,2,102400,40960,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_40960.tif
validation_data_15,1,val,validation_data_15_l2_102400_45056,2,102400,45056,256,1.0,0.0009765625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_45056.tif
validation_data_15,1,val,validation_data_15_l2_102400_49152,2,102400,49152,256,1.0,0.16015625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_49152.tif
validation_data_15,1,val,validation_data_15_l2_102400_53248,2,102400,53248,256,1.0,0.0322265625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_53248.tif
validation_data_15,1,val,validation_data_15_l2_102400_57344,2,102400,57344,256,1.0,0.009765625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_57344.tif
validation_data_15,1,val,validation_data_15_l2_102400_61440,2,102400,61440,256,1.0,0.033203125,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_61440.tif
validation_data_15,1,val,validation_data_15_l2_102400_65536,2,102400,65536,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_65536.tif
validation_data_15,1,val,validation_data_15_l2_102400_69632,2,102400,69632,256,0.871246337890625,0.0087890625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_69632.tif
validation_data_15,1,val,validation_data_15_l2_102400_73728,2,102400,73728,256,0.7363433837890625,0.0625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_102400_73728.tif
validation_data_15,1,val,validation_data_15_l2_106496_8192,2,106496,8192,256,1.0,0.0205078125,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_106496_8192.tif
validation_data_15,1,val,validation_data_15_l2_106496_12288,2,106496,12288,256,1.0,0.021484375,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_106496_12288.tif
validation_data_15,1,val,validation_data_15_l2_106496_16384,2,106496,16384,256,0.999908447265625,0.0849609375,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_106496_16384.tif
validation_data_15,1,val,validation_data_15_l2_106496_20480,2,106496,20480,256,0.999298095703125,0.1328125,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_106496_20480.tif
validation_data_15,1,val,validation_data_15_l2_106496_24576,2,106496,24576,256,0.9773406982421876,0.130859375,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_106496_24576.tif
validation_data_15,1,val,validation_data_15_l2_106496_28672,2,106496,28672,256,0.857635498046875,0.302734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_106496_28672.tif
validation_data_15,1,val,validation_data_15_l2_106496_57344,2,106496,57344,256,0.7507476806640625,0.384765625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_106496_57344.tif
validation_data_15,1,val,validation_data_15_l2_106496_61440,2,106496,61440,256,0.8013153076171875,0.34765625,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_106496_61440.tif
validation_data_15,1,val,validation_data_15_l2_106496_65536,2,106496,65536,256,0.8760986328125,0.2548828125,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_106496_65536.tif
validation_data_15,1,val,validation_data_15_l2_106496_69632,2,106496,69632,256,0.8056640625,0.365234375,PAIP2020/validation/patch_level2_256_macenko/validation_data_15/validation_data_15_l2_106496_69632.tif
validation_data_16,0,val,validation_data_16_l2_4096_49152,2,4096,49152,256,1.0,0.0849609375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_4096_49152.tif
validation_data_16,0,val,validation_data_16_l2_4096_53248,2,4096,53248,256,0.8841094970703125,0.3466796875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_4096_53248.tif
validation_data_16,0,val,validation_data_16_l2_8192_49152,2,8192,49152,256,0.8125762939453125,0.0087890625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_8192_49152.tif
validation_data_16,0,val,validation_data_16_l2_8192_53248,2,8192,53248,256,1.0,0.0029296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_8192_53248.tif
validation_data_16,0,val,validation_data_16_l2_12288_45056,2,12288,45056,256,0.84014892578125,0.046875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_12288_45056.tif
validation_data_16,0,val,validation_data_16_l2_12288_49152,2,12288,49152,256,1.0,0.0234375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_12288_49152.tif
validation_data_16,0,val,validation_data_16_l2_12288_53248,2,12288,53248,256,1.0,0.0009765625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_12288_53248.tif
validation_data_16,0,val,validation_data_16_l2_16384_45056,2,16384,45056,256,1.0,0.0146484375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_16384_45056.tif
validation_data_16,0,val,validation_data_16_l2_16384_49152,2,16384,49152,256,1.0,0.0068359375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_16384_49152.tif
validation_data_16,0,val,validation_data_16_l2_16384_53248,2,16384,53248,256,1.0,0.01171875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_16384_53248.tif
validation_data_16,0,val,validation_data_16_l2_20480_45056,2,20480,45056,256,1.0,0.0263671875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_20480_45056.tif
validation_data_16,0,val,validation_data_16_l2_20480_49152,2,20480,49152,256,0.905029296875,0.0078125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_20480_49152.tif
validation_data_16,0,val,validation_data_16_l2_24576_45056,2,24576,45056,256,1.0,0.0888671875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_24576_45056.tif
validation_data_16,0,val,validation_data_16_l2_24576_61440,2,24576,61440,256,0.9571990966796876,0.10546875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_24576_61440.tif
validation_data_16,0,val,validation_data_16_l2_28672_45056,2,28672,45056,256,1.0,0.166015625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_28672_45056.tif
validation_data_16,0,val,validation_data_16_l2_28672_49152,2,28672,49152,256,0.9847259521484376,0.306640625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_28672_49152.tif
validation_data_16,0,val,validation_data_16_l2_28672_61440,2,28672,61440,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_28672_61440.tif
validation_data_16,0,val,validation_data_16_l2_32768_49152,2,32768,49152,256,1.0,0.224609375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_32768_49152.tif
validation_data_16,0,val,validation_data_16_l2_32768_53248,2,32768,53248,256,0.93994140625,0.1689453125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_32768_53248.tif
validation_data_16,0,val,validation_data_16_l2_32768_61440,2,32768,61440,256,0.950592041015625,0.0908203125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_32768_61440.tif
validation_data_16,0,val,validation_data_16_l2_32768_65536,2,32768,65536,256,0.7542266845703125,0.3037109375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_32768_65536.tif
validation_data_16,0,val,validation_data_16_l2_36864_49152,2,36864,49152,256,1.0,0.2080078125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_36864_49152.tif
validation_data_16,0,val,validation_data_16_l2_36864_53248,2,36864,53248,256,1.0,0.31640625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_36864_53248.tif
validation_data_16,0,val,validation_data_16_l2_36864_57344,2,36864,57344,256,0.866180419921875,0.2099609375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_36864_57344.tif
validation_data_16,0,val,validation_data_16_l2_36864_65536,2,36864,65536,256,0.9460601806640624,0.1357421875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_36864_65536.tif
validation_data_16,0,val,validation_data_16_l2_40960_45056,2,40960,45056,256,1.0,0.423828125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_40960_45056.tif
validation_data_16,0,val,validation_data_16_l2_40960_49152,2,40960,49152,256,1.0,0.2392578125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_40960_49152.tif
validation_data_16,0,val,validation_data_16_l2_40960_53248,2,40960,53248,256,1.0,0.19140625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_40960_53248.tif
validation_data_16,0,val,validation_data_16_l2_40960_57344,2,40960,57344,256,0.934783935546875,0.203125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_40960_57344.tif
validation_data_16,0,val,validation_data_16_l2_45056_40960,2,45056,40960,256,0.725921630859375,0.099609375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_45056_40960.tif
validation_data_16,0,val,validation_data_16_l2_45056_45056,2,45056,45056,256,1.0,0.3798828125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_45056_45056.tif
validation_data_16,0,val,validation_data_16_l2_45056_53248,2,45056,53248,256,1.0,0.185546875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_45056_53248.tif
validation_data_16,0,val,validation_data_16_l2_45056_57344,2,45056,57344,256,1.0,0.2392578125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_45056_57344.tif
validation_data_16,0,val,validation_data_16_l2_49152_40960,2,49152,40960,256,0.950958251953125,0.1171875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_49152_40960.tif
validation_data_16,0,val,validation_data_16_l2_49152_45056,2,49152,45056,256,1.0,0.3037109375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_49152_45056.tif
validation_data_16,0,val,validation_data_16_l2_49152_49152,2,49152,49152,256,1.0,0.2255859375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_49152_49152.tif
validation_data_16,0,val,validation_data_16_l2_49152_53248,2,49152,53248,256,1.0,0.103515625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_49152_53248.tif
validation_data_16,0,val,validation_data_16_l2_49152_57344,2,49152,57344,256,1.0,0.236328125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_49152_57344.tif
validation_data_16,0,val,validation_data_16_l2_49152_61440,2,49152,61440,256,0.8983154296875,0.068359375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_49152_61440.tif
validation_data_16,0,val,validation_data_16_l2_53248_45056,2,53248,45056,256,1.0,0.138671875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_53248_45056.tif
validation_data_16,0,val,validation_data_16_l2_53248_49152,2,53248,49152,256,1.0,0.1123046875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_53248_49152.tif
validation_data_16,0,val,validation_data_16_l2_53248_53248,2,53248,53248,256,1.0,0.087890625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_53248_53248.tif
validation_data_16,0,val,validation_data_16_l2_53248_57344,2,53248,57344,256,1.0,0.2265625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_53248_57344.tif
validation_data_16,0,val,validation_data_16_l2_53248_61440,2,53248,61440,256,0.971099853515625,0.2431640625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_53248_61440.tif
validation_data_16,0,val,validation_data_16_l2_57344_45056,2,57344,45056,256,0.874755859375,0.1181640625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_57344_45056.tif
validation_data_16,0,val,validation_data_16_l2_57344_49152,2,57344,49152,256,1.0,0.11328125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_57344_49152.tif
validation_data_16,0,val,validation_data_16_l2_57344_53248,2,57344,53248,256,1.0,0.099609375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_57344_53248.tif
validation_data_16,0,val,validation_data_16_l2_57344_57344,2,57344,57344,256,1.0,0.2861328125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_57344_57344.tif
validation_data_16,0,val,validation_data_16_l2_57344_61440,2,57344,61440,256,0.8984375,0.2275390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_57344_61440.tif
validation_data_16,0,val,validation_data_16_l2_61440_49152,2,61440,49152,256,1.0,0.0751953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_61440_49152.tif
validation_data_16,0,val,validation_data_16_l2_61440_53248,2,61440,53248,256,1.0,0.0361328125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_61440_53248.tif
validation_data_16,0,val,validation_data_16_l2_61440_61440,2,61440,61440,256,0.8984375,0.134765625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_61440_61440.tif
validation_data_16,0,val,validation_data_16_l2_65536_49152,2,65536,49152,256,1.0,0.3203125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_65536_49152.tif
validation_data_16,0,val,validation_data_16_l2_65536_53248,2,65536,53248,256,1.0,0.154296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_65536_53248.tif
validation_data_16,0,val,validation_data_16_l2_65536_57344,2,65536,57344,256,1.0,0.3076171875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_65536_57344.tif
validation_data_16,0,val,validation_data_16_l2_65536_61440,2,65536,61440,256,0.972015380859375,0.328125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_65536_61440.tif
validation_data_16,0,val,validation_data_16_l2_65536_65536,2,65536,65536,256,0.808197021484375,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_65536_65536.tif
validation_data_16,0,val,validation_data_16_l2_69632_45056,2,69632,45056,256,0.7152862548828125,0.1083984375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_69632_45056.tif
validation_data_16,0,val,validation_data_16_l2_69632_53248,2,69632,53248,256,1.0,0.2666015625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_69632_53248.tif
validation_data_16,0,val,validation_data_16_l2_69632_57344,2,69632,57344,256,1.0,0.236328125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_69632_57344.tif
validation_data_16,0,val,validation_data_16_l2_69632_61440,2,69632,61440,256,1.0,0.3017578125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_69632_61440.tif
validation_data_16,0,val,validation_data_16_l2_69632_65536,2,69632,65536,256,1.0,0.025390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_69632_65536.tif
validation_data_16,0,val,validation_data_16_l2_73728_45056,2,73728,45056,256,0.8159332275390625,0.1171875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_73728_45056.tif
validation_data_16,0,val,validation_data_16_l2_73728_49152,2,73728,49152,256,1.0,0.1181640625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_73728_49152.tif
validation_data_16,0,val,validation_data_16_l2_73728_53248,2,73728,53248,256,1.0,0.0810546875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_73728_53248.tif
validation_data_16,0,val,validation_data_16_l2_73728_57344,2,73728,57344,256,1.0,0.1025390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_73728_57344.tif
validation_data_16,0,val,validation_data_16_l2_73728_61440,2,73728,61440,256,1.0,0.16015625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_73728_61440.tif
validation_data_16,0,val,validation_data_16_l2_73728_65536,2,73728,65536,256,1.0,0.0078125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_73728_65536.tif
validation_data_16,0,val,validation_data_16_l2_77824_45056,2,77824,45056,256,0.992401123046875,0.01171875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_77824_45056.tif
validation_data_16,0,val,validation_data_16_l2_77824_49152,2,77824,49152,256,1.0,0.3330078125,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_77824_49152.tif
validation_data_16,0,val,validation_data_16_l2_77824_53248,2,77824,53248,256,1.0,0.013671875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_77824_53248.tif
validation_data_16,0,val,validation_data_16_l2_77824_57344,2,77824,57344,256,1.0,0.046875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_77824_57344.tif
validation_data_16,0,val,validation_data_16_l2_77824_61440,2,77824,61440,256,0.9364776611328124,0.0302734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_77824_61440.tif
validation_data_16,0,val,validation_data_16_l2_77824_65536,2,77824,65536,256,0.990325927734375,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_77824_65536.tif
validation_data_16,0,val,validation_data_16_l2_81920_45056,2,81920,45056,256,0.835906982421875,0.01171875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_81920_45056.tif
validation_data_16,0,val,validation_data_16_l2_81920_49152,2,81920,49152,256,1.0,0.052734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_81920_49152.tif
validation_data_16,0,val,validation_data_16_l2_81920_53248,2,81920,53248,256,0.896881103515625,0.0712890625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_81920_53248.tif
validation_data_16,0,val,validation_data_16_l2_81920_57344,2,81920,57344,256,0.8205108642578125,0.0390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_81920_57344.tif
validation_data_16,0,val,validation_data_16_l2_81920_65536,2,81920,65536,256,0.9505767822265624,0.0009765625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_81920_65536.tif
validation_data_16,0,val,validation_data_16_l2_86016_45056,2,86016,45056,256,0.8940277099609375,0.4716796875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_86016_45056.tif
validation_data_16,0,val,validation_data_16_l2_86016_49152,2,86016,49152,256,0.9681243896484376,0.1474609375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_86016_49152.tif
validation_data_16,0,val,validation_data_16_l2_86016_65536,2,86016,65536,256,1.0,0.02734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_86016_65536.tif
validation_data_16,0,val,validation_data_16_l2_90112_65536,2,90112,65536,256,0.911712646484375,0.021484375,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_90112_65536.tif
validation_data_16,0,val,validation_data_16_l2_94208_65536,2,94208,65536,256,0.92596435546875,0.0087890625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_94208_65536.tif
validation_data_16,0,val,validation_data_16_l2_98304_65536,2,98304,65536,256,0.928741455078125,0.244140625,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_98304_65536.tif
validation_data_16,0,val,validation_data_16_l2_98304_69632,2,98304,69632,256,0.9962005615234376,0.0888671875,PAIP2020/validation/patch_level2_256_macenko/validation_data_16/validation_data_16_l2_98304_69632.tif
validation_data_17,0,val,validation_data_17_l2_12288_45056,2,12288,45056,256,0.950592041015625,0.330078125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_12288_45056.tif
validation_data_17,0,val,validation_data_17_l2_12288_49152,2,12288,49152,256,0.9609222412109376,0.2197265625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_12288_49152.tif
validation_data_17,0,val,validation_data_17_l2_12288_53248,2,12288,53248,256,0.8813629150390625,0.2744140625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_12288_53248.tif
validation_data_17,0,val,validation_data_17_l2_12288_57344,2,12288,57344,256,0.7719573974609375,0.296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_12288_57344.tif
validation_data_17,0,val,validation_data_17_l2_16384_49152,2,16384,49152,256,0.7871856689453125,0.046875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_16384_49152.tif
validation_data_17,0,val,validation_data_17_l2_16384_53248,2,16384,53248,256,1.0,0.0107421875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_16384_53248.tif
validation_data_17,0,val,validation_data_17_l2_16384_57344,2,16384,57344,256,1.0,0.052734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_16384_57344.tif
validation_data_17,0,val,validation_data_17_l2_16384_61440,2,16384,61440,256,1.0,0.0244140625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_16384_61440.tif
validation_data_17,0,val,validation_data_17_l2_16384_65536,2,16384,65536,256,1.0,0.0302734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_16384_65536.tif
validation_data_17,0,val,validation_data_17_l2_16384_69632,2,16384,69632,256,1.0,0.00390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_16384_69632.tif
validation_data_17,0,val,validation_data_17_l2_20480_53248,2,20480,53248,256,1.0,0.001953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_20480_53248.tif
validation_data_17,0,val,validation_data_17_l2_20480_57344,2,20480,57344,256,1.0,0.0625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_20480_57344.tif
